NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
Brasil e Rússia firmam parceria para elaborar projetos nas áreas civil e de defesa	projetos nas áreas	0	n prp n	Política e conflitos
Brasil e Trinidad e Tobago assinam termos de cooperação na área de energética	área de energética	0	n prp n	Economia e negócios
Brasil e Trinidad e Tobago assinam termos de cooperação na área de energética	termos de cooperação	1	n prp n	Política e conflitos
Brasil e União Européia discutem plano de parceria estratégica	plano de parceria	2	n prp n	Economia e negócios
Brasil e Uruguai negociam abertura de mercado para carnes brasileiras	abertura de mercado	1	n prp n	Economia e negócios
Brasil e Venezuela encerram dia de reuniões sem acordo sobre refinaria	acordo sobre refinaria	1	n prp n	Economia e negócios
Brasil e Venezuela encerram dia de reuniões sem acordo sobre refinaria	dia de reuniões	0	n prp n	Política e conflitos
Brasil e Vietnã firmam acordo de cooperação científica e de combate à fome	acordo de cooperação	2	n prp n	Economia e negócios
Brasil e Vietnã firmam acordo de cooperação científica e de combate à fome	combate à fome	2	n prp n	Política e conflitos
Brasil envia 14 toneladas de remédios e alimentos à Faixa de Gaza	alimentos à faixa	0	n prp n	Política e conflitos
Brasil envia 14 toneladas de remédios e alimentos à Faixa de Gaza	toneladas de remédios	1	n prp n	Política e conflitos
Brasil escolhe abstenção na votação da ONU contra Cuba	abstenção na votação	-1	n prp n	Política e conflitos
Brasil faz apelo por ambiente pacífico nas eleições da Guiné-Bissau depois da morte de candidato	apelo por ambiente	1	n prp n	Política e conflitos
Brasil faz apelo por ambiente pacífico nas eleições da Guiné-Bissau depois da morte de candidato	morte de candidato	-3	n prp n	Política e conflitos
Brasil ganha na OMC direito de retaliar Estados Unidos por causa de subsídio ao algodão	causa de subsídio	1	n prp n	Economia e negócios
Brasil já registra 11 mortes por gripe A (H1N1)	mortes por gripe	-3	n prp n	Saúde
Brasil já tem 34 casos de morte por gripe A	casos de morte	-3	n prp n	Saúde
Brasil já tem 35 casos de gripe A H1N1	casos de gripe	-2	n prp n	Saúde
Brasil já tem sete casos de morte por gripe A (H1N1)	casos de morte	-3	n prp n	Saúde
Brasil mais uma vez é líder em reciclagem de latas de alumínio	latas de alumínio	0	n prp n	Economia e negócios
Brasil mais uma vez é líder em reciclagem de latas de alumínio	líder em reciclagem	2	n prp n	Economia e negócios
Brasil melhora índices mas continua no 70º lugar em desenvolvimento humano	lugar em desenvolvimento	1	n prp n	Saúde
Brasil não reconhecerá resultado de eleições presidenciais em Honduras, diz Amorim	resultado de eleições	0	n prp n	Política e conflitos
Brasil participa com militares e helicópteros da libertação de cinco reféns das Farc	helicópteros da libertação	0	n prp n	Política e conflitos
Brasil pode passar de importador a exportador de petróleo com pré-sal, avalia Dilma	importador a exportador	0	n prp n	Economia e negócios
Brasil pode passar de importador a exportador de petróleo com pré-sal, avalia Dilma	petróleo com pré-sal	0	n prp n	Economia e negócios
Brasil poderá comprar títulos da dívida pública portuguesa	títulos da dívida	0	n prp n	Economia e negócios
Brasil receberá 18 milhões de doses de vacina contra a gripe A até janeiro	milhões de doses	0	n prp n	Saúde
Brasil registra a quarta morte por gripe A H1N1	morte por gripe	-3	n prp n	Saúde
Brasil registra dois novos casos de gripe suína	casos de gripe	-2	n prp n	Saúde
Brasil registra mais 73 casos de gripe suína	casos de gripe	-2	n prp n	Saúde
Brasil registra primeiro caso de suspeita de Ebola	caso de suspeita	-2	n prp n	Saúde
Brasil sai da recessão, com PIB subindo 1,9% no segundo trimestre do ano	trimestre do ano	0	n prp n	Economia e negócios
Brasil se aproxima da nacionalização do ciclo do combustível nuclear	ciclo do combustível	0	n prp n	Política e conflitos
Brasil será ouvido pela primeira vez na Conferência sobre Segurança de Munique	conferência sobre segurança	1	n prp n	Política e conflitos
Brasil tem 17 novos casos de gripe suína	casos de gripe	-2	n prp n	Saúde
Brasil tem em dezembro de 2008, maior perda de empregos desde maio de 1999	perda de empregos	-2	n prp n	Economia e negócios
Brasil tem três novos casos de gripe suína	casos de gripe	-2	n prp n	Saúde
Brasil terá embaixada na capital de Omã	embaixada na capital	0	n prp n	Política e conflitos
Brasil terá US$2 trilhões em investimentos até 2014	trilhões em investimentos	0	n prp n	Economia e negócios
Brasil ultrapassa a França e torna-se o sexto maior produtor de automóveis	produtor de automóveis	0	n prp n	Economia e negócios
Brasil ultrapassa Reino Unido e se torna a sexta maior economia do mundo	economia do mundo	0	n prp n	Economia e negócios
Brasil vai comprar bônus do FMI no valor de US$ 10 bilhões	valor de us$	0	n prp n	Economia e negócios
Brasil vai denunciar Reino Unido por enviar lixo em contêineres destinados à exportação	lixo em contêineres	-1	n prp n	Política e conflitos
Brasil vai discutir formas de intermediar liberação de reféns das Farc	liberação de reféns	2	n prp n	Política e conflitos
Brasil vence ação contra Estados Unidos, na OMC, sobre suco de laranja	ação contra estados	-1	n prp n	Economia e negócios
Brasil vence ação contra Estados Unidos, na OMC, sobre suco de laranja	suco de laranja	0	n prp n	Política e conflitos
Brasil, Argentina e Estados Unidos fazem exercícios de guerra no litoral do Rio	exercícios de guerra	-1	n prp n	Política e conflitos
Brasil: Anvisa determina monitoramento de usuários do Tamiflu	monitoramento de usuários	0	n prp n	Saúde
Brasil: CMN aprova medida do BC que aumenta recursos da poupança para habitação	recursos da poupança	1	n prp n	Economia e negócios
Brasil: COI assegura que Rio de Janeiro mostra avanços após os atrasos nas obras	atrasos nas obras	-2	n prp n	Economia e negócios
Brasil: Ministério Público Federal de Goiás denuncia 81 pessoas por envolvimento em jogo ilegal, entre eles Carlinhos Cachoeira	pessoas por envolvimento	0	n prp n	Economia e negócios
Brasil: nova lei de estrangeiros	lei de estrangeiros	0	n prp n	Política e conflitos
Brasil: Transações do país com o exterior têm déficit de US$ 3,8 bilhões em janeiro	bilhões em janeiro	0	n prp n	Economia e negócios
Brasil: Transações do país com o exterior têm déficit de US$ 3,8 bilhões em janeiro	déficit de us$	-1	n prp n	Economia e negócios
Brasil: Transações do país com o exterior têm déficit de US$ 3,8 bilhões em janeiro	transações do país	0	n prp n	Economia e negócios
Brasil: TRE manda tirar do ar programação de rádios e TVs no Amapá por violação eleitoral	programação de rádios	0	n prp n	Política e conflitos
Brasileiro acusado de evasão de divisas é preso na República Checa	evasão de divisas	-2	n prp n	Política e conflitos
Brasileiro consome 5,2 litros de agrotóxico por ano, alertam ambientalistas	litros de agrotóxico	0	n prp n	Saúde
Brasileiro é umas das vítimas do massacre nos Estados Unidos	vítimas do massacre	-2	n prp n	Saúde
Brasileiro vence mexicano na disputa pela direção-geral da OMC	mexicano na disputa	0	n prp n	Economia e negócios
Brasileiros deportados da Espanha relatam más condições e falta de explicações	falta de explicações	-1	n prp n	Política e conflitos
Brasileiros elegem deputados envolvidos em escândalos de corrupção	escândalos de corrupção	-2	n prp n	Política e conflitos
Brasileiros podem pedir título de eleitor pela internet	título de eleitor	0	n prp n	Política e conflitos
Brasileiros que vivem em Honduras defendem novas eleições para pôr fim à crise política	fim à crise	2	n prp n	Política e conflitos
Brasília promove feira para inclusão de pessoas com deficiência	feira para inclusão	2	n prp n	Saúde
Brasília promove feira para inclusão de pessoas com deficiência	pessoas com deficiência	-1	n prp n	Saúde
Bric se compromete em avançar na reforma do sistema financeiro internacional	reforma do sistema	1	n prp n	Economia e negócios
Bulas terão letras maiores e serão específicas para pacientes e profissionais da saúde	profissionais da saúde	0	n prp n	Saúde
Busca ativa de casos de hanseníase nas escolas deve começar em agosto	casos de hanseníase	-2	n prp n	Saúde
Bush anuncia pacote de ajuda para criação de Estado Palestino	criação de estado	1	n prp n	Política e conflitos
Bush anuncia pacote de ajuda para criação de Estado Palestino	pacote de ajuda	2	n prp n	Política e conflitos
Bush compromete-se a manter-se ativo no processo de Paz na Palestina	processo de paz	2	n prp n	Política e conflitos
Bush defende resolução para pôr fim a conflito no Oriente Médio	fim a conflito	-2	n prp n	Política e conflitos
Bush diz que apesar de divergências sobre plano de socorro, ação é necessária	divergências sobre plano	-1	n prp n	Economia e negócios
Bush propõe um pacote de crescimento de 150 bilhões de dólares	bilhões de dólares	0	n prp n	Economia e negócios
Bush propõe um pacote de crescimento de 150 bilhões de dólares	pacote de crescimento	2	n prp n	Política e conflitos
Bush se refere a Uribe como líder forte, ao comentar libertação de reféns das Farc	libertação de reféns	2	n prp n	Política e conflitos
Bush veta lei sobre uso de células-tronco embrionárias	lei sobre uso	0	n prp n	Política e conflitos
Bush: "Irã é o principal patrocinador do terrorismo no mundo"	patrocinador do terrorismo	-2	n prp n	Política e conflitos
Cacciola será transferido ainda hoje para presídio de segurança máxima no Rio	presídio de segurança	0	n prp n	Economia e negócios
Cai para 17 o número de pessoas suspeitas de contrair o vírus da gripe suína no país	número de pessoas	0	n prp n	Saúde
Cai para 17 o número de pessoas suspeitas de contrair o vírus da gripe suína no país	vírus da gripe	-1	n prp n	Saúde
Cai projeção de analistas para crescimento da economia em 2010	crescimento da economia	2	n prp n	Economia e negócios
Cai projeção de analistas para crescimento da economia em 2010	projeção de analistas	0	n prp n	Economia e negócios
Caiado mostra documento sobre segurança no Planalto e fala em CPI sobre caso Lina Vieira	documento sobre segurança	0	n prp n	Política e conflitos
Calçado brasileiro perde mercados e faturamento no exterior a cada ano; Fabricantes brasileiros disputam com o mercado italiano	faturamento no exterior	1	n prp n	Economia e negócios
Câmara absolve outro deputado envolvido no escândalo do mensalão	escândalo do mensalão	-2	n prp n	Política e conflitos
Câmara decide se vai inquirir Ministro da Justiça do Brasil sobre denúncia de contas suspeitas no exterior	denúncia de contas	-1	n prp n	Política e conflitos
Câmara decide se vai inquirir Ministro da Justiça do Brasil sobre denúncia de contas suspeitas no exterior	ministro da justiça	0	n prp n	Política e conflitos
Câmara dos deputados brasileira aprova novo acordo tarifário para Itaipu	câmara dos deputados	0	n prp n	Política e conflitos
Câmara dos deputados brasileira comemora Dia Internacional da Síndrome de Down	câmara dos deputados	0	n prp n	Saúde
Câmara dos Deputados da Argentina se prepara para votar hoje expropriação de petrolífera YPF	expropriação de petrolífera	-1	n prp n	Economia e negócios
Câmara dos EUA reabre questão sobre armas de destruição em massa no Iraque	destruição em massa	-2	n prp n	Política e conflitos
Câmara dos EUA reabre questão sobre armas de destruição em massa no Iraque	questão sobre armas	-1	n prp n	Política e conflitos
Câmara requisita agenda de Dilma e gravações do circuito interno e externo do Planalto	gravações do circuito	0	n prp n	Política e conflitos
Câmara retira do ar sítios de deputados brasileiros afastados	retira do ar	0	n prp n	Política e conflitos
Campanha nas redes sociais incentiva doações de sangue	doações de sangue	1	n prp n	Saúde
Campinas confirma quinta morte por gripe suína na cidade	morte por gripe	-3	n prp n	Saúde
Camundongos voltam a andar após lesão na medula	lesão na medula	-2	n prp n	Saúde
Cancelado projeto de puxadinho escolar	projeto de puxadinho	0	n prp n	Política e conflitos
Candidato à Presidência do Guiné-Bissau é morto	candidato à presidência	0	n prp n	Política e conflitos
Candidato da oposição vence eleição presidencial marcada pela violência na Costa do Marfim	candidato da oposição	0	n prp n	Política e conflitos
