news source	News Category	News Healine
pt.wikinews.org	Economia e negócios	Déficit da Previdência aumenta 10,7% no primeiro semestre em relação a mesmo período de 2008
pt.wikinews.org	Economia e negócios	Déficit da Previdência é R$ 2,6 bilhões em maio
pt.wikinews.org	Economia e negócios	Déficit fiscal dos Estados Unidos em 3 meses é maior que em todo o ano de 2008
pt.wikinews.org	Economia e negócios	Delúbio Soares desiste de voltar ao Partido dos Trabalhadores
pt.wikinews.org	Economia e negócios	Denise Abreu levanta suspeitas sobre venda da Varig
pt.wikinews.org	Economia e negócios	Dependência tecnológica custa $400 bilhões ao México
pt.wikinews.org	Economia e negócios	Depois de leiloada, Varig tenta recuperação
pt.wikinews.org	Economia e negócios	Deputado Edmar Moreira será réu no STF em ação sobre crimes tributários
pt.wikinews.org	Economia e negócios	Deputado propõe medidas para redução de custos
pt.wikinews.org	Economia e negócios	Deputados brasileiros discutem projeto que obriga mistura da farinha de trigo com mandioca
pt.wikinews.org	Economia e negócios	Desapropriações e intervenções causam temores entre produtores venezuelanos
pt.wikinews.org	Economia e negócios	Desemprego cai na Alemanha
pt.wikinews.org	Economia e negócios	Desigualdade ainda pesa contra as mulheres no mercado de trabalho
pt.wikinews.org	Economia e negócios	Destinação correta de embalagens de agrotóxicos cresce 17% no primeiro semestre
pt.wikinews.org	Economia e negócios	Devedores do Imposto de Renda vão para Serasa
pt.wikinews.org	Economia e negócios	Dia de crises no mercado global
pt.wikinews.org	Economia e negócios	Dilma nega ter encontrado secretária para por fim às investigações do filho de Sarney
pt.wikinews.org	Economia e negócios	Dilma Rousseff se encontra com Barack Obama nos Estados Unidos
pt.wikinews.org	Economia e negócios	Dilma vistoria obras e visita túnel da Ferrovia Norte-Sul
pt.wikinews.org	Economia e negócios	Diretor-geral da OMC muda formato de negociação para tentar avanço na Rodada Doha
pt.wikinews.org	Economia e negócios	Diretoria da Embraer se reúne com Lula e descarta em rever demissões
pt.wikinews.org	Economia e negócios	Disney compra a Pixar
pt.wikinews.org	Economia e negócios	Dólar chega a uma das menores cotações da década
pt.wikinews.org	Economia e negócios	Dólar fecha em alta no Brasil e mantém-se no maior valor em nove anos
pt.wikinews.org	Economia e negócios	Dólar fecha em alta sob ação do BC e Bovespa começa a semana em queda
pt.wikinews.org	Economia e negócios	Dólar fecha em menor cotação desde 1999
pt.wikinews.org	Economia e negócios	Dólar passa de R$ 2,74 e atinge o maior valor em dez anos no Brasil
pt.wikinews.org	Economia e negócios	Dólar segue em desvalorização e em 8 dias já caiu 5%
pt.wikinews.org	Economia e negócios	Dona da grife Daslu é presa pela Polícia Federal em São Paulo
pt.wikinews.org	Economia e negócios	Economia brasileira cresce 5,4% em 2007, diz IBGE
pt.wikinews.org	Economia e negócios	Economia brasileira cresce 5,8% no primeiro trimestre
pt.wikinews.org	Economia e negócios	Edital do trem-bala deve sair até semana que vem e leilão está previsto para novembro
pt.wikinews.org	Economia e negócios	Editora encara o desafio de transformar 44 anos de trabalho no mercado impresso em oportunidade de negócios na web
pt.wikinews.org	Economia e negócios	Editora Reader's Digest pede concordata nos Estados Unidos
pt.wikinews.org	Economia e negócios	Eleição de Obama deve facilitar vendas de etanol aos Estados Unidos, diz Lobão
pt.wikinews.org	Economia e negócios	Em assembleia da OEA, Amorim defende criação de grupo para acabar com suspensão a Cuba
pt.wikinews.org	Economia e negócios	Emilio Odebrecht diz que "Lula nunca foi de esquerda"
pt.wikinews.org	Economia e negócios	Emissões de gás carbônico de termoelétricas aumentam mais de 100% em 13 anos
pt.wikinews.org	Economia e negócios	Emprego industrial cai 0,4% em março, diz IBGE
pt.wikinews.org	Economia e negócios	Emprego na indústria brasileira tem a oitava queda consecutiva em maio
pt.wikinews.org	Economia e negócios	Emprego na indústria tem a oitava queda consecutiva em maio
pt.wikinews.org	Economia e negócios	Empresa de Taiwan lança conversor “popular” para TV digital
pt.wikinews.org	Economia e negócios	Empresa esperou 10 anos para registrar sua marca Tecebem no INPI
pt.wikinews.org	Economia e negócios	Empresa vai pagar indenização a passageiros de navio que naufragou na Itália
pt.wikinews.org	Economia e negócios	Empresários brasileiros buscarão negócios na Arábia Saudita e nos Emirados Árabes
pt.wikinews.org	Economia e negócios	Empresários turcos visitam o Brasil depois de viagem de Lula
pt.wikinews.org	Economia e negócios	Empresas brasileiras querem ampliar mercado no Golfo Pérsico
pt.wikinews.org	Economia e negócios	Empréstimos garantirão investimentos da Petrobras pelos próximos anos, afirma Gabrielli
pt.wikinews.org	Economia e negócios	Encerra o leilão de objetos pessoais dos franceses, o falecido estilista Yves Saint Laurent e o empresário Pierre Bergé
pt.wikinews.org	Economia e negócios	Energias do Brasil anuncia acordo com Grupo Rede
pt.wikinews.org	Economia e negócios	Envolvidos no “Caso Freeport” depõem na Justiça em Portugal
pt.wikinews.org	Economia e negócios	Equador ameaça não pagar BNDES por hidrelétrica
pt.wikinews.org	Economia e negócios	Equador vai pagar parcela da dívida com BNDES que vence dia 29
pt.wikinews.org	Economia e negócios	Equipe do "Pânico na TV" troca RedeTV! pela TV Bandeirantes
pt.wikinews.org	Economia e negócios	Equipe econômica não está preocupada com possível aumento da taxa de juros pelo Banco Central
pt.wikinews.org	Economia e negócios	Erupção do vulcão na Islândia causa fechamento do espaço aéreo na Europa
pt.wikinews.org	Economia e negócios	Escolas do Distrito Federal recebem kits de higiene contra gripe suína
pt.wikinews.org	Economia e negócios	Espanhóis saem às ruas em protesto contra reforma trabalhista promovida pelo governo
pt.wikinews.org	Economia e negócios	Especial - Microsoft quer comprar o Yahoo!
pt.wikinews.org	Economia e negócios	Esquerda Radical SYRIZA vence as eleições parlamentares na Grécia
pt.wikinews.org	Economia e negócios	Estádio do Corinthians pode sediar jogos da Copa de 2014 em São Paulo
pt.wikinews.org	Economia e negócios	Estados Unidos ajudam Autoridade Palestina
pt.wikinews.org	Economia e negócios	Estados Unidos ajudam vítimas das cheias em Moçambique
pt.wikinews.org	Economia e negócios	Estados Unidos condena à prisão por espionagem a um cientista chinês
pt.wikinews.org	Economia e negócios	Estados Unidos discutem comércio com África
pt.wikinews.org	Economia e negócios	Estados Unidos e Angola vão criar mecanismo de consulta permanente
pt.wikinews.org	Economia e negócios	Estados Unidos podem fazer nova proposta para reduzir subsídios na Rodada Doha
pt.wikinews.org	Economia e negócios	Estados Unidos vão comprar US$ 250 bilhões em ações de grandes bancos norte-americanos
pt.wikinews.org	Economia e negócios	Estudo da UE: proteger a Natureza é altamente rentável
pt.wikinews.org	Economia e negócios	Estudo diz que quase metade dos trabalhadores de Los Angeles é formada por imigrantes
pt.wikinews.org	Economia e negócios	EUA iniciam perseguição mundial, hackers contratacam
pt.wikinews.org	Economia e negócios	EUA propõem diminuir para US$ 15 bilhões subsídios ao setor agrícola
pt.wikinews.org	Economia e negócios	EUA querem aprofundar as relações estratégicas com a Rússia
pt.wikinews.org	Economia e negócios	EUA temem que armas vendidas para Venezuela acabem nas mãos de forças terroristas
pt.wikinews.org	Economia e negócios	Europa reduz juros para impulsionar economias
pt.wikinews.org	Economia e negócios	Europa responsabiliza a Ucrânia pela crise do gás
pt.wikinews.org	Economia e negócios	Evo Morales disse que pretende não indenizar a Petrobras
pt.wikinews.org	Economia e negócios	Evo Morales nacionaliza exploração de petróleo e gás natural na Bolívia
pt.wikinews.org	Economia e negócios	Ex-banqueiro Cacciola divide cela com outros presos que têm curso superior em Bangu 8
pt.wikinews.org	Economia e negócios	Ex-diretores do Senado negam acusações de irregularidades
pt.wikinews.org	Economia e negócios	Executivos da Chevron estão impedidos de deixar o Brasil sem autorização judicial
pt.wikinews.org	Economia e negócios	Ex-Ministro da Fazenda do Governo Lula será julgado nesta semana sobre a quebra ilegal do sigilo do caseiro
pt.wikinews.org	Economia e negócios	Expansão do investimento brasileiro no exterior foi contida pela crise financeira
pt.wikinews.org	Economia e negócios	Expansão do PIB ante primeiro trimestre de 2010 coloca Brasil no quarto lugar entre Brics
pt.wikinews.org	Economia e negócios	Exportações de madeiras brasileiras caíram 43% depois da crise financeira mundial
pt.wikinews.org	Economia e negócios	Ex-presidenta do Chile chega ao Rio de Janeiro e visita favela
pt.wikinews.org	Economia e negócios	Ex-secretário adjunto da Fazenda assumirá presidência da Casa da Moeda
pt.wikinews.org	Economia e negócios	Fábrica de automóveis chinesa vai instalar unidade no Brasil
pt.wikinews.org	Economia e negócios	Fabricante austríaca de armas e concorrente da brasileira Taurus tem interesse em montar fábrica no Brasil
pt.wikinews.org	Economia e negócios	Faleceu o banqueiro Emilio Botín
pt.wikinews.org	Economia e negócios	Falências e guerra fiscal cortam 20 mil empregos de sapateiro em Novo Hamburgo; Fábrica de calçados femininos fecha depois de crime e leva 60 pessoas ao desemprego no Rio Grande do Sul
pt.wikinews.org	Economia e negócios	Falta água na periferia de Luanda
pt.wikinews.org	Economia e negócios	Famílias de baixa renda estão comprando mais pela internet
pt.wikinews.org	Economia e negócios	Fase aguda da crise passou mas Brasil precisa superar sequelas, diz economista
pt.wikinews.org	Economia e negócios	Febre aftosa ameaça se espalhar por estados brasileiros
pt.wikinews.org	Economia e negócios	FED confirma retração na economia dos EUA
pt.wikinews.org	Economia e negócios	Federal Reserve baixa a taxa de juros para 2% nos Estados Unidos
pt.wikinews.org	Economia e negócios	Federal Reserve põe US$ 30 bilhões à disposição do Brasil
pt.wikinews.org	Economia e negócios	Feira Nacional de Aviação Civil busca aproximar público de profissionais do setor
pt.wikinews.org	Economia e negócios	FHC defende privatizações e diz que não é contra a venda da Petrobras
pt.wikinews.org	Economia e negócios	Fidel responsabiliza EUA por crise no Paquistão
pt.wikinews.org	Economia e negócios	Fim da greve dos roteiristas dos EUA
pt.wikinews.org	Economia e negócios	Firefox ganha versão 3.5
pt.wikinews.org	Economia e negócios	Fluxo cambial do Brasil continua positivo nos primeiros dias de julho
pt.wikinews.org	Economia e negócios	FMI amplia apoio financeiro a países pobres
pt.wikinews.org	Economia e negócios	FMI aumenta expectativa de crescimento do Brasil, mas estima alta da inflação
pt.wikinews.org	Economia e negócios	FMI entrava contrato de minérios entre República Democrática do Congo e China
pt.wikinews.org	Economia e negócios	FMI prevê menor crescimento desde a II Guerra Mundial
pt.wikinews.org	Economia e negócios	FMI se oferece como coordenador de políticas fiscais de caráter internacional
pt.wikinews.org	Economia e negócios	Fortalecimento do G20 como instância decisória é única proposta concreta que sai de reunião
pt.wikinews.org	Economia e negócios	Fórum Econômico Mundial anuncia criação de Projeto de Cooperação Global
pt.wikinews.org	Economia e negócios	Fórum Econômico Mundial começa em Davos com foco na crise financeira
pt.wikinews.org	Economia e negócios	Fórum Econômico Mundial da América Latina discute crise financeira
pt.wikinews.org	Economia e negócios	Fórum Social Mundial lança edição de 2010
pt.wikinews.org	Economia e negócios	Fox e Apple chegam a um acordo
pt.wikinews.org	Economia e negócios	Foxconn faz acordo com trabalhadores que ameaçavam suicídio coletivo
pt.wikinews.org	Economia e negócios	França enfrenta novo dia de protestos contra reforma na Previdência
pt.wikinews.org	Economia e negócios	França interessada no modelo brasileiro de assistência às vítimas de acidente aéreo
pt.wikinews.org	Economia e negócios	François Hollande anuncia medidas para conter crise econômica
pt.wikinews.org	Economia e negócios	Frota marítima da OTAN liderado pelo Portugal chega à costa da Somália
pt.wikinews.org	Economia e negócios	Fundação Getúlio Vargas divulga índices econômicos do Brasil
pt.wikinews.org	Economia e negócios	Furacão Gustav deixa quase 70 mortos no Caribe e está perto dos Estados Unidos
pt.wikinews.org	Economia e negócios	Furto de dados da Petrobras
pt.wikinews.org	Economia e negócios	Fusão entre BCP e BPI falha
pt.wikinews.org	Economia e negócios	G20 destinará US$ 1,1 trilhão a países pobres prejudicados pela crise financeira
pt.wikinews.org	Economia e negócios	G20 não acabará com a crise em um dia, adverte ministro britânico
pt.wikinews.org	Economia e negócios	Galp quer investir R$ 13,7 bilhões nos próximos cinco anos
pt.wikinews.org	Economia e negócios	Gangue armada rapta magnata da navegação, o grego Pericles Panagopoulos, em Atenas
pt.wikinews.org	Economia e negócios	Gasto de brasileiro no exterior atinge em junho maior valor desde o agravamento da crise
pt.wikinews.org	Economia e negócios	General Motors anuncia ter saído da concordata
pt.wikinews.org	Economia e negócios	General Motors pede concordata nos Estados Unidos
